Name,Description,Unit,DataType,Attributes
sql_select_started_count_internal,Number of SQL SELECT statements started (internal queries),,Sum,
sql_select_count_internal,Number of SQL SELECT statements successfully executed (internal queries),,Sum,
addsstable_delay_enginebackpressure,Amount by which evaluation of AddSSTable requests was delayed by storage-engine backpressure,,Sum,STRING(3)
addsstable_delay_total,Amount by which evaluation of AddSSTable requests was delayed,,Sum,STRING(3)
addsstable_applications,Number of SSTable ingestions applied (i.e. applied by Replicas),,Sum,STRING(3)
addsstable_copies,number of SSTable ingestions that required copying files during application,,Sum,STRING(3)
addsstable_proposals,Number of SSTable ingestions proposed (i.e. sent to Raft by lease holders),,Sum,STRING(3)
addsstable_aswrites,Number of SSTables ingested as normal writes.,,Sum,STRING(3)
rpc_heartbeats_failed,Gauge of current connections in the failed state,,Gauge,
rpc_heartbeats_loops_started,Counter of the number of connection heartbeat loops which have been started,,Sum,
rpc_heartbeats_initializing,Gauge of current connections in the initializing state,,Gauge,
rpc_heartbeats_loops_exited,Counter of the number of connection heartbeat loops which have exited with an error,,Sum,
rpc_heartbeats_nominal,Gauge of current connections in the nominal state,,Gauge,
kv_rangefeed_mem_system,Memory usage by rangefeeds on system ranges,,Gauge,
kv_rangefeed_budget_allocation_failed,Number of times RangeFeed failed because memory budget was exceeded,,Sum,STRING(3)
kv_rangefeed_budget_allocation_blocked,Number of times RangeFeed waited for budget availability,,Sum,STRING(3)
kv_rangefeed_mem_shared,Memory usage by rangefeeds,,Gauge,
kv_rangefeed_catchup_scan_nanos,Time spent in RangeFeed catchup scan,,Sum,STRING(3)
requests_slow_distsender,Number of replica-bound RPCs currently stuck or retrying for a long time.,,Gauge,
requests_slow_lease,Number of requests that have been stuck for a long time acquiring a lease.,,Gauge,STRING(3)
requests_slow_raft,Number of requests that have been stuck for a long time in the replication layer.,,Gauge,STRING(3)
requests_slow_latch,Number of requests that have been stuck for a long time acquiring latches.,,Gauge,STRING(3)
requests_backpressure_split,Number of backpressured writes waiting on a Range split.,,Gauge,STRING(3)
sql_ddl_started_count_internal,Number of SQL DDL statements started (internal queries),,Sum,
sql_ddl_started_count,Number of SQL DDL statements started,,Sum,
sql_ddl_count,Number of SQL DDL statements successfully executed,,Sum,
sql_ddl_count_internal,Number of SQL DDL statements successfully executed (internal queries),,Sum,
sql_update_started_count_internal,Number of SQL UPDATE statements started (internal queries),,Sum,
sql_update_count_internal,Number of SQL UPDATE statements successfully executed (internal queries),,Sum,
sql_update_count,Number of SQL UPDATE statements successfully executed,,Sum,
sql_update_started_count,Number of SQL UPDATE statements started,,Sum,
scrape_duration_seconds,Duration of the scrape,seconds,Gauge,
scrape_samples_scraped,The number of samples the target exposed,,Gauge,
scrape_samples_post_metric_relabeling,The number of samples remaining after metric relabeling was applied,,Gauge,
scrape_series_added,The approximate number of new series in this scrape,,Gauge,
raft_entrycache_size,Number of Raft entries in the Raft entry cache,,Gauge,STRING(3)
raft_entrycache_hits,Number of successful cache lookups in the Raft entry cache,,Sum,STRING(3)
raft_entrycache_bytes,Aggregate size of all Raft entries in the Raft entry cache,,Gauge,STRING(3)
raft_entrycache_accesses,Number of cache lookups in the Raft entry cache,,Sum,STRING(3)
ranges_unavailable,Number of ranges with fewer live replicas than needed for quorum,,Gauge,STRING(3)
ranges_underreplicated,Number of ranges with fewer live replicas than the replication target,,Gauge,STRING(3)
ranges,Number of ranges,,Gauge,STRING(3)
ranges_overreplicated,Number of ranges with more live replicas than the replication target,,Gauge,STRING(3)
capacity_available,Available storage capacity,,Gauge,STRING(3)
capacity_used,Used storage capacity,,Gauge,STRING(3)
capacity,Total storage capacity,,Gauge,STRING(3)
capacity_reserved,Capacity reserved for snapshots,,Gauge,STRING(3)
sql_delete_started_count,Number of SQL DELETE statements started,,Sum,
sql_delete_count_internal,Number of SQL DELETE statements successfully executed (internal queries),,Sum,
sql_delete_count,Number of SQL DELETE statements successfully executed,,Sum,
sql_delete_started_count_internal,Number of SQL DELETE statements started (internal queries),,Sum,
sql_temp_object_cleaner_schemas_deletion_success,number of successful schema deletions by the temp object cleaner on this node,,Sum,
sql_temp_object_cleaner_active_cleaners,number of cleaner tasks currently running on this node,,Gauge,
sql_temp_object_cleaner_schemas_to_delete,number of schemas to be deleted by the temp object cleaner on this node,,Sum,
sql_temp_object_cleaner_schemas_deletion_error,number of errored schema deletions by the temp object cleaner on this node,,Sum,
kv_replica_read_batch_evaluate_latency,Execution duration for evaluating a BatchRequest on the read-only path after latches have been acquired.,,Histogram,STRING(3)
kv_replica_circuit_breaker_num_tripped_replicas,Number of Replicas for which the per-Replica circuit breaker is currently tripped.,,Gauge,STRING(3)
kv_replica_circuit_breaker_num_tripped_events,Number of times the per-Replica circuit breakers tripped since process start.,,Sum,STRING(3)
kv_replica_write_batch_evaluate_latency,Execution duration for evaluating a BatchRequest on the read-write path after latches have been acquired.,,Histogram,STRING(3)
sql_misc_started_count,Number of other SQL statements started,,Sum,
sql_misc_count_internal,Number of other SQL statements successfully executed (internal queries),,Sum,
sql_misc_count,Number of other SQL statements successfully executed,,Sum,
sql_misc_started_count_internal,Number of other SQL statements started (internal queries),,Sum,
sql_schema_changer_successes,Counter of the number of schema changer resumes which succeed,,Sum,
sql_schema_changer_permanent_errors,Counter of the number of permanent errors experienced by the schema changer,,Sum,
sql_schema_changer_running,Gauge of currently running schema changes,,Gauge,
sql_schema_changer_retry_errors,Counter of the number of retriable errors experienced by the schema changer,,Sum,
sql_query_started_count_internal,Number of SQL queries started (internal queries),,Sum,
sql_query_count,Number of SQL queries executed,,Sum,
sql_query_started_count,Number of SQL queries started,,Sum,
sql_query_count_internal,Number of SQL queries executed (internal queries),,Sum,
sys_go_allocbytes,Current bytes of memory allocated by go,,Gauge,
sys_goroutines,Current number of goroutines,,Gauge,
sys_go_totalbytes,"Total bytes of memory allocated by go, but not released",,Gauge,
spanconfig_kvsubscriber_protected_record_count,"Number of protected timestamp records, as seen by KV",,Gauge,
spanconfig_kvsubscriber_oldest_protected_record_nanos,Difference between the current time and the oldest protected timestamp (sudden drops indicate a record being released; an ever increasing number indicates that the oldest record is around and preventing GC if > configured GC TTL),,Gauge,
spanconfig_kvsubscriber_update_behind_nanos,Difference between the current time and when the KVSubscriber received its last update (an ever increasing number indicates that we're no longer receiving updates),,Gauge,
sys_gc_pause_percent,Current GC pause percentage,,Gauge,
sys_gc_pause_ns,Total GC pause,,Gauge,
sys_gc_count,Total number of GC runs,,Gauge,
timeseries_write_bytes,Total size in bytes of metric samples written to disk,,Sum,
timeseries_write_errors,Total errors encountered while attempting to write metrics to disk,,Sum,
timeseries_write_samples,Total number of metric samples written to disk,,Sum,
sys_cgo_totalbytes,"Total bytes of memory allocated by cgo, but not released",,Gauge,
sys_cgo_allocbytes,Current bytes of memory allocated by cgo,,Gauge,
sys_cgocalls,Total number of cgo calls,,Gauge,
sql_pgwire_cancel_successful,Counter of the number of pgwire query cancel requests that were successful,,Sum,
sql_pgwire_cancel_total,Counter of the number of pgwire query cancel requests,,Sum,
sql_pgwire_cancel_ignored,Counter of the number of pgwire query cancel requests that were ignored due to rate limiting,,Sum,
sql_exec_latency,Latency of SQL statement execution,,Histogram,
sql_exec_latency_internal,Latency of SQL statement execution (internal queries),,Histogram,
rangevalbytes,Number of bytes taken up by range key values (e.g. MVCC range tombstones),,Gauge,STRING(3)
rangevalcount,Count of all range key values (e.g. MVCC range tombstones),,Gauge,STRING(3)
txn_rollbacks_failed,Number of KV transaction that failed to send final abort,,Sum,
txn_rollbacks_async_failed,Number of KV transaction that failed to send abort asynchronously which is not always retried,,Sum,
cloud_write_bytes,Bytes written by all cloud operations,,Sum,
cloud_read_bytes,Bytes read from all cloud operations,,Sum,
sql_full_scan_count_internal,Number of full table or index scans (internal queries),,Sum,
sql_full_scan_count,Number of full table or index scans,,Sum,
tscache_skl_pages,Number of pages in the timestamp cache,,Gauge,STRING(3)
tscache_skl_rotations,Number of page rotations in the timestamp cache,,Sum,STRING(3)
sql_bytesout,Number of sql bytes sent,,Sum,
sql_bytesin,Number of sql bytes received,,Sum,
raftlog_truncated,Number of Raft log entries truncated,,Sum,STRING(3)
raftlog_behind,Number of Raft log entries followers on other stores are behind.,,Gauge,STRING(3)
sys_fd_softlimit,Process open FD soft limit,,Gauge,
sys_fd_open,Process open file descriptors,,Gauge,
sql_failure_count_internal,Number of statements resulting in a planning or runtime error (internal queries),,Sum,
sql_failure_count,Number of statements resulting in a planning or runtime error,,Sum,
clock_offset_stddevnanos,Stddev clock offset with other nodes,,Gauge,
clock_offset_meannanos,Mean clock offset with other nodes,,Gauge,
rangekeycount,Count of all range keys (e.g. MVCC range tombstones),,Gauge,STRING(3)
rangekeybytes,Number of bytes taken up by range keys (e.g. MVCC range tombstones),,Gauge,STRING(3)
seconds_until_enterprise_license_expiry,Seconds until enterprise license expiry (0 if no license present or running without enterprise features),,Gauge,
sql_feature_flag_denial,Counter of the number of statements denied by a feature flag,,Sum,
keycount,Count of all keys,,Gauge,STRING(3)
sql_new_conns,Counter of the number of sql connections created,,Sum,
raft_quota_pool_percent_used,Histogram of proposal quota pool utilization (0-100) per leaseholder per metrics interval,,Histogram,STRING(3)
cluster_preserve_downgrade_option_last_updated,Unix timestamp of last updated time for cluster.preserve_downgrade_option,,Gauge,
sys_uptime,Process uptime,,Gauge,
valbytes,Number of bytes taken up by values,,Gauge,STRING(3)
kv_closed_timestamp_max_behind_nanos,Largest latency between realtime and replica max closed timestamp,,Gauge,STRING(3)
keybytes,Number of bytes taken up by keys,,Gauge,STRING(3)
go_scheduler_latency,Go scheduling latency,,Histogram,
txn_durations,KV transaction durations,,Histogram,
raft_commandsapplied,Count of Raft commands applied.,,Sum,STRING(3)
round_trip_latency,Distribution of round-trip latencies with other nodes,,Histogram,
raft_heartbeats_pending,Number of pending heartbeats and responses waiting to be coalesced,,Gauge,STRING(3)
sys_runnable_goroutines_per_cpu,"Average number of goroutines that are waiting to run, normalized by number of cores",,Gauge,
exec_success,Number of batch KV requests executed successfully on this node.,,Sum,
exec_error,Number of batch KV requests that failed to execute on this node.,,Sum,
livebytes,Number of bytes of live data (keys plus values),,Gauge,STRING(3)
raft_scheduler_latency,Queueing durations for ranges waiting to be processed by the Raft scheduler.,,Histogram,STRING(3)
totalbytes,Total number of bytes taken up by keys and values including non-live data,,Gauge,STRING(3)
abortspanbytes,Number of bytes in the abort span,,Gauge,STRING(3)
build_timestamp,Build information,,Gauge,STRING(go1.19.6);STRING(v22.2.9)
engine_stalls,Number of disk stalls detected on this node,,Sum,
syscount,Count of system KV pairs,,Gauge,STRING(3)
sys_rss,Current process RSS,,Gauge,
node_id,node ID with labels for advertised RPC and HTTP addresses,,Gauge,advertise_addr: STRING(roach2:26257);http_addr: STRING(roach2:8080);sql_addr: STRING(roach2:26257)
gcbytesage,Cumulative age of non-live data,,Gauge,STRING(3)
txn_parallelcommits,Number of KV transaction parallel commit attempts,,Sum,
exportrequest_delay_total,Amount by which evaluation of Export requests was delayed,,Sum,STRING(3)
rpc_batches_recv,Number of batches processed,,Sum,
follower_reads_success_count,Number of reads successfully processed by any replica,,Sum,STRING(3)
up,The scraping was successful,,Gauge,
valcount,Count of all values,,Gauge,STRING(3)
sql_leases_active,The number of outstanding SQL schema leases.,,Gauge,
livecount,Count of live keys,,Gauge,STRING(3)
sysbytes,Number of bytes in system KV pairs,,Gauge,STRING(3)
txn_aborts,Number of aborted KV transactions,,Sum,
exec_latency,Latency of batch KV requests (including errors) executed on this node.,,Histogram,
